Time,compartment,GSH,HTA,SLG,Lac,MG,reversMA,reversMM,irreversMM
1302.0,1.0,0.14026967357032463,1.505807521820647E-4,0.4054885615608944,99.60409118411674,2.696735703262055E-4,1.4546850774772402E-6,2.26987567253797E-6,0.0020192549599132724
1303.0,1.0,0.14026822360454527,1.4976993378830846E-4,0.4034765610199973,99.60610544544183,2.682236045468581E-4,1.446120732149646E-6,2.2565147275776973E-6,0.0020092758480070422
1304.0,1.0,0.14026678216931535,1.4896389686000998E-4,0.401474501804432,99.60810975212954,2.6678216931690844E-4,1.437617721837623E-6,2.243250409813066E-6,0.001999345646050331
1305.0,1.0,0.14026534920335562,1.4816260698475493E-4,0.39948233521786314,99.61010415297191,2.653492033572094E-4,1.429175388339705E-6,2.2300816955450185E-6,0.0019894641183709257
1306.0,1.0,0.14026392464604123,1.4736603011638328E-4,0.3975000127980627,99.61208869652586,2.639246460427766E-4,1.4207930854504176E-6,2.217007579293824E-6,0.001979631030391154
1307.0,1.0,0.14026250843738955,1.4657413256848983E-4,0.3955274863158299,99.6140634311143,2.6250843739110814E-4,1.4124701786703635E-6,2.2040270733582994E-6,0.001969846148623211
1308.0,1.0,0.14026110051804924,1.4578688100808413E-4,0.3935647077739254,99.61602840482712,2.6110051805078923E-4,1.4042060449235704E-6,2.1911392073846047E-6,0.001960109240664556
1309.0,1.0,0.14025970082928882,1.450042424494009E-4,0.3916116294060042,99.61798366552236,2.597008292903695E-4,1.3960000722817241E-6,2.1783430279446936E-6,0.001950420075193295
1310.0,1.0,0.14025830931298594,1.4422618424786112E-4,0.389668203675556,99.6199292608273,2.5830931298750714E-4,1.3878516596911128E-6,2.165637598124391E-6,0.0019407784219635914
1311.0,1.0,0.1402569259116168,1.434526740941753E-4,0.38773438327484444,99.62186523813958,2.5692591161837174E-4,1.3797602167099242E-6,2.153021997120537E-6,0.001931184051801069
