Time,compartment,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm_max,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
2.0,1.0,2.9711330529137125E-5,2.99982987554573E-4,0.0029146067408710565,1.704057636039057E-5,1.1905741344472098,0.009308494341792262,8.104701109170184E-6,1.1998594643245315,7.751957178803371E-5,4.794769162001284E-9,0.11996919865794918,2.9099045782189284E-4,2.8866947086286906E-7,1.7012445426944495E-8,6.75207531069247E-5,5.262477453368226E-7,3.220789950763229E-5,2.06735191017101E-9,7.811807914342753E-9,9.001730370192908E-6,1.892688278925646E-9,3.0799449362572266E-5,0.900049,4.329642361104072E-5,4.330042062943036E-5,2.560016192200121E-6,2.551866814041674E-6,0.01015995648471488,0.010128112966038706,0.0013584234746216932,0.0013502595555289361,7.968494683105119E-5,7.893716180052338E-5,1.1866194991156214E-6,1.171771187151413E-6,0.004893317405214528,0.004831184926144844,0.00468004350333193,0.00461991740438584,3.181701729272231E-7,3.101027865256515E-7,2.913213722762936E-7,2.839032418388469E-7
2.1,1.0,2.9711729343212558E-5,2.9998217442510377E-4,0.0029105413806109386,1.7853679909122594E-5,1.1896755367468004,0.010194669941937105,9.778601072769648E-6,1.199830124330989,9.373814831784546E-5,7.025696252803847E-9,0.119962743854651,2.901584827044258E-4,2.882706567874399E-7,1.782557489620781E-8,7.069485027222E-5,6.039929760337935E-7,3.887133152930906E-5,3.018117650209682E-9,9.401283970547628E-9,9.832116011603757E-6,2.7749714304186753E-9,3.725337037761449E-5,0.900049,4.3236619224816426E-5,4.324059851811599E-5,2.681949486197214E-6,2.673836234431171E-6,0.010635858687957989,0.010604227540832999,0.0014832525602843235,0.0014748174017405636,9.141342751742946E-5,9.059894640506903E-5,1.4271514546645672E-6,1.4101925955821441E-6,0.005901960411527992,0.005830699729396359,0.0056570799194208075,0.005588005556642173,4.6391031016887184E-7,4.527176475314523E-7,4.26576085412888E-7,4.162457145628013E-7
2.2,1.0,2.971212638867056E-5,2.999813648987747E-4,0.002906494157413599,1.8663184916933857E-5,1.1887421646044267,0.011114416884049697,1.169126234716126E-5,1.199796553664816,1.12300531406239E-4,1.0103110200338884E-8,0.11995535517405274,2.8929977449870196E-4,2.878736113294352E-7,1.8635101225286124E-8,7.384765788704928E-5,6.88491069861308E-7,4.648654919843716E-5,4.325520899696721E-9,1.1210150304000291E-8,1.0689015350994187E-5,3.9925734058188296E-9,4.464083337388731E-5,0.900049,4.317708005359012E-5,4.318104169941528E-5,2.803342500947125E-6,2.7952651837929187E-6,0.01110856615351125,0.011077148683057392,0.0016120459955910147,0.001603352302649128,1.0415675707171508E-4,1.0327366047919621E-4,1.7007570150388739E-6,1.6815225456000437E-6,0.007054153892349732,0.006972982379765575,0.00677492512498717,0.006696125006083096,6.641068394414545E-7,6.488281349545082E-7,6.130361615714216E-7,5.988860108728244E-7
2.3,1.0,2.9712521673253535E-5,2.999805589563425E-4,0.0029024649909126818,1.9469110576155667E-5,1.1877747266754521,0.012066928416399742,1.3862571658915804E-5,1.1997583956105737,1.3340490058136694E-4,1.4282453896033938E-8,0.11994695372795951,2.8841557699992585E-4,2.874783267464561E-7,1.9441043657508547E-8,7.697904970123305E-5,7.799294395234104E-7,5.513283840241042E-5,6.095947132922757E-9,1.3255015804205754E-8,1.1571167984270081E-5,5.646811676826795E-9,5.304062522885986E-5,0.900049,4.311780493638427E-5,4.312174901196841E-5,2.924198124391735E-6,2.916156548626282E-6,0.011578060038022493,0.011546857455184956,0.001744614924192221,0.0017356751976405121,1.1794294772493002E-4,1.1698941592851155E-4,2.009929233078158E-6,1.9882523706308633E-6,0.008361810972175872,0.008269925760361563,0.00804541765278728,0.00795609378432898,9.349429240213244E-7,9.143920699384135E-7,8.661150850652784E-7,8.470217515240193E-7
2.4,1.0,2.9712915204665575E-5,2.999797565784185E-4,0.0028984538011473785,2.0271476225241943E-5,1.1867739146798484,0.013051412215341828,1.631291618519578E-5,1.19971528419951,1.5725463254603246E-4,1.9878114425438128E-8,0.11993745861719203,2.8750711280512266E-4,2.870847953344172E-7,2.02434215815568E-8,8.008890873623895E-5,8.784856742229133E-7,6.489144698869675E-5,8.46003182859779E-9,1.5552640347021485E-8,1.2477334554530502E-5,7.862393841139452E-9,6.253352041417176E-5,0.900049,4.305879271797009E-5,4.306271930016258E-5,3.044519266299755E-6,3.03651323723352E-6,0.01204432288573401,0.012013336310435843,0.0018807736608828635,0.0018716001831795752,1.3279854129569712E-4,1.31772851133437E-4,2.3571833817843714E-6,2.3328960520532227E-6,0.00983713782894043,0.009733717048304513,0.009480692921225744,0.009380028062125765,1.2962768661675197E-6,1.2690047742896685E-6,1.2047714501178757E-6,1.1793590761709178E-6
2.5,1.0,2.971330699057227E-5,2.999789577454664E-4,0.0028944605085640487,2.1070301350924927E-5,1.1857404035916725,0.014067090341491768,1.9063154826571506E-5,1.1996668447068457,1.8405803193819774E-4,2.727314000043465E-8,0.11992678705113814,2.865755820240706E-4,2.866930094277201E-7,2.1042254533637013E-8,8.317712697291626E-5,9.843278481471595E-7,7.58454626137562E-5,1.1576599543987488E-8,1.8119893105315277E-8,1.3406298082824281E-5,1.079126640082376E-8,7.320215759550522E-5,0.900049,4.300004224889351E-5,4.300395141415801E-5,3.1643088585878E-6,3.156338180045552E-6,0.012507338581706445,0.01247656904593744,0.002020339889574544,0.002010944712423642,1.4874865540384307E-4,1.4764917722207393E-4,2.745050723842408E-6,2.7179839657972916E-6,0.011492615408887685,0.01137681939206343,0.01109316476197804,0.010980323639325782,1.7722368283137833E-6,1.7364899315981232E-6,1.65209009292444E-6,1.618689960123564E-6
2.6,1.0,2.971369703860056E-5,2.999781624378008E-4,0.002890485034017868,2.1865605589915198E-5,1.1846748518519237,0.015113199167494356,2.2134590579108836E-5,1.1996126941267256,2.140280752464869E-4,3.692994933476027E-8,0.11991485446320574,2.856221611482713E-4,2.863029613994285E-7,2.1837562199194905E-8,8.62436050457476E-5,1.0976148228689367E-6,8.807969428836909E-5,1.563699524366245E-8,2.097371315047479E-8,1.4356865138578455E-5,1.46168522203827E-8,8.513091994208457E-5,0.900049,4.294155238550168E-5,4.294544420991428E-5,3.2835698555732306E-6,3.275634329879236E-6,0.012967092306023243,0.01293654075686214,0.0021631348372972243,0.002153529770786768,1.658170287679258E-4,1.646422234303405E-4,3.176072624766013E-6,3.1460569725712183E-6,0.013340981694741422,0.013211954143255364,0.01289550750290984,0.012769637991312685,2.3918745314663183E-6,2.3455492865493675E-6,2.235921666753935E-6,2.192527833057405E-6
2.7,1.0,2.971408535633854E-5,2.999773706355858E-4,0.002886527298774496,2.265740873017183E-5,1.1835779016023305,0.016188989279948413,2.5548943982121336E-5,1.1995524416251633,2.473821677211857E-4,4.940207217132487E-8,0.11990157462228025,2.8464800207001905E-4,2.8591464366144735E-7,2.262936441420027E-8,8.928825194390102E-5,1.218496543354336E-6,1.0168055750152849E-4,2.0869821354412323E-8,2.4131072338929443E-8,1.5327866857642302E-5,1.955869030684461E-8,9.840581902949234E-5,0.900049,4.288332198996959E-5,4.28871965492171E-5,3.402305234162671E-6,3.3944046621300406E-6,0.013423570489017943,0.013393237791585154,0.0023089834254239267,0.0022991800286463453,1.8402606554101088E-4,1.8277448150315042E-4,3.652795008670258E-6,3.6196608508394163E-6,0.015395214509468895,0.015252083625229274,0.014900638588819346,0.01476087285442385,3.1898799421224704E-6,3.1304732031618483E-6,2.989582696918692E-6,2.9338035460266914E-6
2.8,1.0,2.971447195133529E-5,2.999765823188339E-4,0.0028825872245117554,2.34457307117688E-5,1.1824501789377426,0.017293725357942318,2.9328327617009088E-5,1.1994856889713321,2.843419131054727E-4,6.534695812707515E-8,0.11988685974029227,2.836542312434825E-4,2.855280486647004E-7,2.3417681166026944E-8,9.231098471932002E-5,1.3471143273233919E-6,1.1673596280292483E-4,2.754609308740003E-8,2.7608940466171736E-8,1.6318159816051626E-5,2.587749061305463E-8,1.131143822171645E-4,0.900049,4.282534993032693E-5,4.2829207299705064E-5,3.520517993980084E-6,3.5126521749040414E-6,0.013876760767559138,0.013846647707898002,0.0024577143993353037,0.002447723972407744,2.0339687864709432E-4,2.0206714909850877E-4,4.17776315393395E-6,4.141341069925761E-6,0.017668514837626367,0.017510394420438724,0.017121701722187507,0.016967157332574673,4.2073588196944285E-6,4.131913963110004E-6,3.952618011477216E-6,3.881623591958194E-6
2.9,1.0,2.9714856831100676E-5,2.9997579746740604E-4,0.0028786647333213233,2.4230591627383047E-5,1.1812922941749158,0.018426686030537022,3.3495221631827606E-5,1.1994120309475695,3.2513289599788873E-4,8.553988963006237E-8,0.11987062057600406,2.826419489796418E-4,2.8514316889931105E-7,2.420253259395367E-8,9.531172820203942E-5,1.483601147759393E-6,1.3333520772265732E-4,3.598482366598499E-8,3.142425266037256E-8,1.7326626767698177E-5,3.3880615649755576E-8,1.2934554338033777E-4,0.900049,4.276763508048507E-5,4.277147533489666E-5,3.638211157438231E-6,3.63037988909305E-6,0.01432665194242091,0.014296759230305914,0.002609160437752198,0.0025989940151547263,2.239493320880376E-4,2.2254017216390896E-4,4.75351682446893E-6,4.713637899055884E-6,0.020174290646070712,0.020000281158398598,0.019572050505889643,0.019401831507050667,5.49267486134949E-6,5.397723549897748E-6,5.1716273064951334E-6,5.082092347463337E-6
3.0,1.0,2.971524000310521E-5,2.9997501606101066E-4,0.0028747597477104194,2.5012011722426073E-5,1.1801048421355997,0.01958716371541524,3.807245026562634E-5,1.1993310557384893,3.6998447664524293E-4,1.1088903350767917E-7,0.11985276653512496,2.816122288669246E-4,2.8475999689478147E-7,2.4983938989307745E-8,9.829041472286034E-5,1.6280819084087522E-6,1.515688719060596E-4,4.6559050230673584E-8,3.559387897851888E-8,1.8352177254097223E-5,4.392799981015177E-8,1.4718953687529258E-4,0.900049,4.271017632026407E-5,4.271399953421722E-5,3.755387769756787E-6,3.7475908483961617E-6,0.014773233936758341,0.01474356220842905,0.0027631582429648543,0.0027528265881145834,2.4570208219773184E-4,2.4421228626131283E-4,5.382585730950337E-6,5.339081846777832E-6,0.02292614118571583,0.02273533078590894,0.022265232569688806,0.022078430531293887,7.102358051528764E-6,6.983857534601037E-6,6.701157472778756E-6,6.589199971522765E-6
3.1,1.0,2.9715621474779817E-5,2.9997423807920473E-4,0.002870872190603493,2.579001139484369E-5,1.1788884024419612,0.02077446444079618,4.308315934615605E-5,1.1992423452995948,4.191295979551767E-4,1.4245166476543915E-7,0.11983320576686718,2.8056611730944866E-4,2.8437852522017224E-7,2.57619207952763E-8,1.0124698384349072E-4,1.7806737121557377E-6,1.7152871534137105E-4,5.970231036808947E-8,4.013459616000774E-8,1.939374809439162E-5,5.643851646944355E-8,1.667377946164021E-4,0.900049,4.265297253541949E-5,4.265677878302584E-5,3.8720508989307996E-6,3.864288119291445E-6,0.015216497755703644,0.015187047576523609,0.002919548613178648,0.002909062214158743,2.686726178265479E-4,2.6710105682336064E-4,6.067485315174128E-6,6.020189424001161E-6,0.025937841755994687,0.025729307301205658,0.025214974162286692,0.025010669192460318,9.102080700179778E-6,8.95534655521342E-6,8.604662185253121E-6,8.465777470416532E-6
3.2,1.0,2.971600125351571E-5,2.9997346350139355E-4,0.002867001985343906,2.6564611194603475E-5,1.1776435398224931,0.021987907652595885,4.855079473425153E-5,1.1991454757058122,4.728046045093524E-4,1.8145159529019035E-7,0.11981184525705423,2.795046331748941E-4,2.839987464842814E-7,2.6536498606404532E-8,1.0418138209420426E-4,1.9414861221947797E-6,1.9330757955834759E-4,7.591557843441171E-8,4.506306148574108E-8,2.0450303763620417E-5,7.189680212725955E-8,1.880828461436958E-4,0.900049,4.2596022617669324E-5,4.259981197264221E-5,3.988203635652416E-6,3.98047479096068E-6,0.01565643544709042,0.01562720731413064,0.0030781764981791964,0.0030675455645430626,2.92877299444839E-4,2.91222918329217E-4,6.810712849685393E-6,6.759459222861162E-6,0.02922332891374716,0.028996136933752137,0.02843516519074288,0.02821242692155437,1.156770253778079E-5,1.1387336765161757E-5,1.0955530137464983E-5,1.0784520319088932E-5
3.3,1.0,2.971637934666417E-5,2.9997269230683216E-4,0.0028631490556955946,2.7335831822892178E-5,1.1763708044266814,0.023226826008694676,5.4499081688037954E-5,1.1990400174803548,5.312490733515748E-4,2.292978396357863E-7,0.11978859091789362,2.7842876754419183E-4,2.836206533358213E-7,2.730769316780335E-8,1.0709356271904992E-4,2.1106214159582476E-6,2.1699929167672165E-4,9.577467012017815E-8,5.039578868491473E-8,2.1520836667123492E-5,9.086054611798489E-8,2.1131822156030447E-4,0.900049,4.25393254647204E-5,4.254309800037319E-5,4.103849093189243E-6,4.096153975170503E-6,0.016093040063310658,0.01606403440785749,0.0032388910394957147,0.003228125500068524,3.1833139715951853E-4,3.1659321239373714E-4,7.614743843953431E-6,7.559368302737209E-6,0.03279668610838007,0.03254989375150825,0.03193984468917619,0.03169773323404567,1.4586386127255218E-5,1.4366200518026722E-5,1.3838183192790244E-5,1.3629081917697734E-5
3.4,1.0,2.9716755761536396E-5,2.9997192447462587E-4,0.0028593133258447267,2.8103694131041682E-5,1.1750707321468126,0.024490565162056478,6.0952005120075786E-5,1.198925535904348,5.947056563200291E-4,2.8760454971636244E-7,0.11976334767452608,2.7733948355541715E-4,2.8324423846359443E-7,2.8075525374085074E-8,1.0998348542860323E-4,2.288174831789095E-6,2.426985711846476E-4,1.1993812303665593E-7,5.6149125826814534E-8,2.2604367318756292E-5,1.1396825372684289E-7,2.3653835722023476E-4,0.900049,4.2482879980294915E-5,4.2486635769539167E-5,4.218990407222062E-6,4.211328806112761E-6,0.016526305624302743,0.016497522814290486,0.0034015455962115907,0.0033906550978134438,3.4504912764241627E-4,3.432262247683642E-4,8.482028747646781E-6,8.42236887402218E-6,0.036672129725334277,0.03640478567769714,0.03574318669882765,0.035480753583035214,1.8257783753458057E-5,1.7990718455498388E-5,1.7349245621429807E-5,1.7095238059026432E-5
3.5,1.0,2.9717130505403325E-5,2.999711599837319E-4,0.002855494720401326,2.8868219119202518E-5,1.1737438449454276,0.025778483534330213,6.793379072063307E-5,1.1988015913076322,6.634199336890648E-4,3.582122501538282E-7,0.11973601954846178,2.762377163345104E-4,2.828694945966671E-7,2.884001626804615E-8,1.1285111616022835E-4,2.474234808376225E-6,2.705009393288291E-4,1.491555604973151E-7,6.233923513094753E-8,2.3699944430358884E-5,1.4194748992157377E-7,2.6383850404834247E-4,0.900049,4.2426685074156315E-5,4.2430424189500066E-5,4.333630735644803E-6,4.326002440206923E-6,0.016956227081665616,0.016927667424034253,0.003565997757536324,0.0035549916645538325,3.73043689973365E-4,3.711352212564337E-4,9.414989940972107E-6,9.350885269642128E-6,0.04086399552013022,0.04057514089932436,0.039859486541781716,0.03957577560725137,2.2695296860531934E-5,2.2373334074597264E-5,2.1598785498681188E-5,2.1292123488236068E-5
3.6,1.0,2.971750358549545E-5,2.9997039881296084E-4,0.002851693164400882,2.962942793478302E-5,1.1723906511870275,0.027089952081451776,7.546888692044867E-5,1.1986677393411778,7.376402788835273E-4,4.432104062117548E-7,0.11970650973801358,2.7512437300570826E-4,2.8249641450454064E-7,2.9601187039114994E-8,1.1569642684579356E-4,2.6688832169957974E-6,3.00502630999889E-4,1.842765451238386E-7,6.89820746256784E-8,2.480664491966627E-5,1.756236103433557E-7,2.933146383761129E-4,0.900049,4.237073966213498E-5,4.237446217568109E-5,4.447773258329497E-6,4.440178055867249E-6,0.01738280028389034,0.017354464026869035,0.003732109343214161,0.0037209967379499406,4.023273004047311E-4,4.003324825493696E-4,1.0416019001575373E-5,1.034731119385176E-5,0.04538672542554583,0.04507539464998336,0.04430314747090509,0.04399719575641694,2.8027409026453357E-5,2.764148176857579E-5,2.671162925567303E-5,2.6343541551503357E-5
3.7,1.0,2.971787500900267E-5,2.9996964094097843E-4,0.002847908583305926,3.0387341870670173E-5,1.1710116459727529,0.02842435405265663,8.358194766660963E-5,1.1985235312315234,8.176177340273599E-4,5.449613567057133E-7,0.11967472069583551,2.740003327748488E-4,2.821249909973194E-7,3.0359059021581205E-8,1.1851939518675873E-4,2.8721955866240453E-6,3.32800508998638E-4,2.2625992842646644E-7,7.609338158313876E-8,2.5923573843568298E-5,2.1592898569825473E-7,3.250633751788302E-4,0.900049,4.231504266615346E-5,4.231874864959791E-5,4.561421176858511E-6,4.5538588532371805E-6,0.017806021942696416,0.01777790927801381,0.003899746392802795,0.0038885360765352445,4.3291122605743955E-4,4.3082933799360677E-4,1.1487474237150223E-5,1.1414007237470813E-5,0.05025485471479767,0.0499200763497957,0.049088667678861685,0.04875950627682454,3.439909339279678E-5,3.393898926396997E-5,3.2828750299041624E-5,3.238934785473821E-5
3.8,1.0,2.9718244783074113E-5,2.9996888634630734E-4,0.0028441409030075804,3.1141982363249956E-5,1.169607311476855,0.0297810847442085,9.22978159855101E-5,1.1983685140176654,9.036058960881132E-4,6.661256450174683E-7,0.11964055420367285,2.728664470790108E-4,2.817552169258766E-7,3.111365369262375E-8,1.2132000443654205E-4,3.084241322007177E-6,3.674919805712312E-4,2.761837020947379E-7,8.36886576564664E-8,2.7049864263332956E-5,2.639127252535124E-7,3.591818836019396E-4,0.900049,4.225959301425123E-5,4.226328253888149E-5,4.674577714226871E-6,4.667048053893563E-6,0.018225889600459108,0.018198000665481308,0.004068779144811159,0.004057479639499944,4.648058175615168E-4,4.6263619830107656E-4,1.2631678472648507E-5,1.2553298648469961E-5,0.05548299950394697,0.055123797085684684,0.05423062764939736,0.053877282540290936,4.197329540635196E-5,4.142755531421069E-5,4.0108732551142104E-5,3.958690878802686E-5
3.9,1.0,2.971861291481797E-5,2.9996813500732987E-4,0.0028403900498270725,3.189337099024021E-5,1.1681781172838772,0.031159551249048657,1.0164150830725856E-4,1.1982022307708053,9.958608133797734E-4,8.096887823631795E-7,0.11960391144442853,2.7172353979625546E-4,2.813870851820158E-7,3.186499267015134E-8,1.240982431900426E-4,3.3050839147908838E-6,4.0467491610363766E-4,3.352553563877341E-7,9.178315564433193E-8,2.818467704810035E-5,3.20750904772355E-7,3.9576780466674463E-4,0.900049,4.2204389640608926E-5,4.220806277730237E-5,4.787246114516533E-6,4.779748900522701E-6,0.01864240159870865,0.01861473647850639,0.004239082006639283,0.004227701557215052,4.98020540656679E-4,4.957625872186325E-4,1.3850917080829011E-5,1.376747334664979E-5,0.061085844577120886,0.06070123741554565,0.05974367783443929,0.059365170700011696,5.093249167785339E-5,5.0288303458160114E-5,4.8729309707459637E-5,4.8112635715853246E-5
4.0,1.0,2.9718979411301358E-5,2.9996738690228955E-4,0.002836655950517213,3.264152946835255E-5,1.1667245207255637,0.032559172203473936,1.1163819952637683E-4,1.198024220797361,0.0010946408921882044,9.789894787794158E-7,0.119564693071648,2.705724075095526E-4,2.810205886986295E-7,3.261309771047144E-8,1.268541051801969E-4,3.5347811478272043E-6,4.4444756986849164E-4,4.0482275073337946E-7,1.0039186780718233E-7,2.9327200622640393E-5,3.877573039174238E-7,4.3491917104812323E-4,0.900049,4.2149431485572104E-5,4.215308830479443E-5,4.899429642545081E-6,4.891964656570716E-6,0.019055557047683462,0.019028115777029536,0.004410533516215989,0.004399080093396059,5.32564006770779E-4,5.302171721740806E-4,1.5147436244806222E-5,1.505878017107735E-5,0.06707813151853419,0.06666713548027374,0.06564252664093913,0.06523787565721849,6.1480325721831E-5,6.072341261000692E-5,5.888898096301995E-5,5.816359558761357E-5
4.1,1.0,2.9719344279550135E-5,2.999666420092942E-4,0.002832938532263836,3.338647965079563E-5,1.165246967216592,0.033979377531859166,1.2231320877414202E-4,1.1978340198256354,0.0012002068132860176,1.1777493788998608E-6,0.11952279927652262,2.694138198192911E-4,2.806557204498536E-7,3.335799070580049E-8,1.2958758908142244E-4,3.7733852927890423E-6,4.86908502720039E-4,4.863855014343132E-7,1.0952951565958345E-7,3.0476650665049483E-5,4.6639465791654935E-7,4.7673432881951185E-4,0.900049,4.2094717495674345E-5,4.209835806747804E-5,5.011131583490724E-6,5.003698605870074E-6,0.0194653557969147,0.019438138362213368,0.00458301629618255,0.004571497599757422,5.68444002595762E-4,5.660077939183564E-4,1.6523441441258518E-5,1.6429427348937516E-5,0.07347464713569686,0.07303627540800585,0.07194192871177275,0.07151014932292678,7.384332131045337E-5,7.295782521514699E-5,7.080870392481484E-5,6.99591986874824E-5
4.2,1.0,2.971970752654877E-5,2.9996590030631834E-4,0.0028292377226871984,3.412824352463387E-5,1.1637458905883225,0.035419608190352045,1.3369198587849393E-4,1.1976311601765322,0.0013128214581071389,1.410104341504696E-6,0.11947812985250882,2.682485196990943E-4,2.802924734512177E-7,3.409969368162905E-8,1.3229869831979973E-4,4.020943301233555E-6,5.321565066356901E-4,5.81606891233348E-7,1.192105411634508E-7,3.1632269759742415E-5,5.582864281154831E-7,5.213118610631133E-4,0.900049,4.204024662365978E-5,4.204387101768265E-5,5.122355242495719E-6,5.114954052244358E-6,0.019871798406820237,0.01984480474796996,0.0047564170014224895,0.0047448404639613626,6.056675186824177E-4,6.031414951850332E-4,1.7981096133020597E-5,1.788158117451762E-5,0.08029021215861172,0.07982347599535351,0.07865667348541772,0.07819677915946699,8.827267415324122E-5,8.72410336850022E-5,8.473366540256203E-5,8.374296421732247E-5
4.3,1.0,2.9720069159240197E-5,2.9996516177120604E-4,0.002825553449843335,3.486684320801346E-5,1.1622217134198287,0.03687931591038517,1.4580009848802185E-4,1.1974151709186867,0.0014327498443553511,1.6806373040377534E-6,0.11943058425765812,2.67077223889974E-4,2.799308407597913E-7,3.4838228793954035E-8,1.34987440889831E-4,4.277496989264495E-6,5.80290531005444E-4,6.923263054141561E-7,1.2944909924773686E-7,3.279332701077842E-5,6.652290959399645E-7,5.68750513245977E-4,0.900049,4.198601782850495E-5,4.198962611396869E-5,5.233103944249927E-6,5.225734319093105E-6,0.020274886121283267,0.02024811613347465,0.004930626260690259,0.004918999051616762,6.442407770765216E-4,6.416245483896742E-4,1.9522520659905147E-5,1.941736488716053E-5,0.08753967020017946,0.08704357965081659,0.0858015740195318,0.08531257698689655,1.0504612260358478E-4,1.0384894581212342E-4,1.0093513075544962E-4,9.978436439099468E-5
4.4,1.0,2.972042918452566E-5,2.999644263816736E-4,0.0028218856422253732,3.560230094726684E-5,1.160674847365556,0.03835796294277096,1.5866321983717187E-4,1.1971855780083749,0.001560259070825726,1.994412775807861E-6,0.11938006167474996,2.659006233281715E-4,2.7957081547432564E-7,3.557361832638924E-8,1.376538291776066E-4,4.5430832159508135E-6,6.314096105732433E-4,8.20572199102073E-7,1.4025905158126134E-7,3.39591176202475E-5,7.892049847536662E-7,6.191491202653161E-4,0.900049,4.193203007544008E-5,4.193562232114885E-5,5.343381032556227E-6,5.3360427489583855E-6,0.02067462084119053,0.02064807437664099,0.005105538613044576,0.005093867643037125,6.841692580200189E-4,6.81462482392622E-4,2.1149791316769506E-5,2.10388577371892E-5,0.09523787696344797,0.0947114415859865,0.09339145606396583,0.09287236803979741,1.2446989809205276E-4,1.2308582986531096E-4,1.1971237246780177E-4,1.1838074771304992E-4
4.5,1.0,2.9720787609264595E-5,2.9996369411531285E-4,0.0028182342287647938,3.6334639113907625E-5,1.159105693479019,0.03985502180307112,1.7230711713048534E-4,1.1969419044145484,0.0016956182712232178,2.357013006424982E-6,0.1193264610693167,2.6471938360233724E-4,2.792123907353906E-7,3.630588468716599E-8,1.402978797902091E-4,4.8177340556647735E-6,6.856127949371637E-4,9.685756004853013E-7,1.5165396152679171E-7,3.512896243613619E-5,9.323956141285816E-7,6.726065350692064E-4,0.900049,4.187828233596946E-5,4.1881858610308585E-5,5.453189869879572E-6,5.445882703074898E-6,0.02107100509890442,0.021044681968531365,0.0052810524397462685,0.005269344365420429,7.25457725741793E-4,7.22660108349716E-4,2.2864939608059042E-5,2.2748094229018756E-5,0.10339968968176923,0.10284191924057455,0.10144114736915841,0.10089098026038096,1.4688075599545485E-4,1.452863400727952E-4,1.4139467863175648E-4,1.3985934211928724E-4
4.6,1.0,2.972114444027448E-5,2.9996296494959405E-4,0.002814599138832654,3.706388020152635E-5,1.1575146425320224,0.041369975018862346,1.8675764052433015E-4,1.1966836702293264,0.00183909857676819,2.774575879172777E-6,0.11926968124564748,2.635341454360013E-4,2.788555597255071E-7,3.703505040603438E-8,1.4291961339117973E-4,5.101476964507068E-6,7.429990795179955E-4,1.1387841547971943E-6,1.6364709020611416E-7,3.630220747379282E-5,1.0971955911392296E-6,7.292215587614199E-4,0.900049,4.18247735878914E-5,4.182833395882607E-5,5.5625338368812455E-6,5.5552575609051565E-6,0.02146404203364252,0.02143794200867696,0.005457069892235687,0.0054453311210689226,7.681102533631917E-4,7.652215446760602E-4,2.4669951668306145E-5,2.4547063530917124E-5,0.11203995677832528,0.11144986192769933,0.10996546721625299,0.10938323381421299,1.7264808766930171E-4,1.7081762321957913E-4,1.6634344202991474E-4,1.6457933867088445E-4
4.7,1.0,2.9721499684330716E-5,2.9996223886186895E-4,0.0028109803022407505,3.77900468225958E-5,1.1559020753289482,0.04290231487945415,2.0204071268529355E-4,1.196410392764264,0.0019909730873849374,3.2538345824927813E-6,0.11920962090085471,2.623455251915706E-4,2.785003156692742E-7,3.776113813107392E-8,1.4551905454186247E-4,5.394334940989512E-6,8.036673379085601E-4,1.3338767140852025E-6,1.7625139360770866E-7,3.747822341482187E-5,1.286227043451031E-6,7.890928721018636E-4,0.900049,4.17715028153172E-5,4.1775047350391124E-5,5.671416331939605E-6,5.664170719661088E-6,0.02185373536773724,0.02182785818127937,0.005633496816761253,0.005621733512223281,8.12130246943894E-4,8.091502411484268E-4,2.656676783834626E-5,2.6437709041156298E-5,0.12117350773189987,0.12055010068628401,0.11897921615568313,0.11836393081527954,2.0217611439971158E-4,2.0008150711278038E-4,1.9495433053540065E-4,1.9293405651765467E-4
4.8,1.0,2.9721853348166502E-5,2.999615158293746E-4,0.002807377649242743,3.8513161705196734E-5,1.154268363015709,0.04445154318855372,2.1818231890509976E-4,1.1961215866326944,0.0021515168512757053,3.8021591165570463E-6,0.11914617867708419,2.611541153923719E-4,2.781466518334918E-7,3.8484170625424515E-8,1.4809623154845216E-4,5.696326681148147E-6,8.677162555186955E-4,1.556778478040408E-6,1.8947952067066553E-7,3.865640508695754E-5,1.5023545991953128E-6,8.523189683166456E-4,0.900049,4.171846900868946E-5,4.172199777502377E-5,5.779840770658957E-6,5.772625593813677E-6,0.022240089383748902,0.022214434732267824,0.005810242676188929,0.005798460763043631,8.575204686940836E-4,8.54449002172222E-4,2.855728238731788E-5,2.842192810059983E-5,0.13081514313616413,0.13015743832780433,0.12849716594135593,0.12784784524749684,2.3590616406867084E-4,2.3351677170606121E-4,2.2765953958071345E-4,2.2535318987929693E-4
